image_id,label,variety,age,image_path,age_outlier,variety_grouped,label_id,var_ADT45,var_AndraPonni,var_AtchayaPonni,var_KarnatakaPonni,var_Onthanel,var_Other,var_Ponni,var_Zonal,age_scaled,var_ADT45,var_AndraPonni,var_AtchayaPonni,var_KarnatakaPonni,var_Onthanel,var_Other,var_Ponni,var_Zonal
108443.jpg,blast,ADT45,70,train_images/blast/108443.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104284.jpg,normal,ADT45,60,train_images/normal/104284.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106915.jpg,downy_mildew,KarnatakaPonni,50,train_images/downy_mildew/106915.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
106848.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/106848.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
109686.jpg,brown_spot,ADT45,70,train_images/brown_spot/109686.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102245.jpg,downy_mildew,ADT45,70,train_images/downy_mildew/102245.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109839.jpg,normal,ADT45,60,train_images/normal/109839.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109626.jpg,tungro,ADT45,70,train_images/tungro/109626.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102494.jpg,brown_spot,ADT45,70,train_images/brown_spot/102494.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102633.jpg,tungro,ADT45,60,train_images/tungro/102633.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
103334.jpg,brown_spot,ADT45,72,train_images/brown_spot/103334.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
109547.jpg,blast,KarnatakaPonni,50,train_images/blast/109547.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
108886.jpg,dead_heart,ADT45,70,train_images/dead_heart/108886.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100533.jpg,hispa,AtchayaPonni,65,train_images/hispa/100533.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
108839.jpg,normal,ADT45,60,train_images/normal/108839.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
105572.jpg,dead_heart,ADT45,70,train_images/dead_heart/105572.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100154.jpg,blast,ADT45,70,train_images/blast/100154.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100144.jpg,normal,ADT45,70,train_images/normal/100144.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104621.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/104621.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
102579.jpg,dead_heart,ADT45,72,train_images/dead_heart/102579.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
101513.jpg,downy_mildew,ADT45,60,train_images/downy_mildew/101513.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
108454.jpg,dead_heart,ADT45,70,train_images/dead_heart/108454.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102734.jpg,tungro,ADT45,70,train_images/tungro/102734.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103351.jpg,tungro,ADT45,70,train_images/tungro/103351.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107319.jpg,blast,ADT45,70,train_images/blast/107319.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104422.jpg,tungro,ADT45,70,train_images/tungro/104422.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103527.jpg,hispa,ADT45,65,train_images/hispa/103527.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
105939.jpg,blast,KarnatakaPonni,75,train_images/blast/105939.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
109175.jpg,normal,ADT45,70,train_images/normal/109175.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103197.jpg,dead_heart,Onthanel,70,train_images/dead_heart/103197.jpg,False,Onthanel,5,False,False,False,False,True,False,False,False,0.6648928054690255,False,False,False,False,True,False,False,False
108456.jpg,normal,ADT45,60,train_images/normal/108456.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
108933.jpg,tungro,ADT45,72,train_images/tungro/108933.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
107165.jpg,bacterial_panicle_blight,ADT45,67,train_images/bacterial_panicle_blight/107165.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
110231.jpg,downy_mildew,KarnatakaPonni,50,train_images/downy_mildew/110231.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
100341.jpg,hispa,AtchayaPonni,65,train_images/hispa/100341.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
102204.jpg,normal,ADT45,50,train_images/normal/102204.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
110286.jpg,normal,Ponni,60,train_images/normal/110286.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
105929.jpg,hispa,ADT45,60,train_images/hispa/105929.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100321.jpg,dead_heart,Onthanel,50,train_images/dead_heart/100321.jpg,False,Onthanel,5,False,False,False,False,True,False,False,False,-1.5676487917808108,False,False,False,False,True,False,False,False
108318.jpg,brown_spot,ADT45,72,train_images/brown_spot/108318.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
101665.jpg,dead_heart,ADT45,72,train_images/dead_heart/101665.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
101039.jpg,tungro,ADT45,70,train_images/tungro/101039.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102323.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/102323.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
107854.jpg,bacterial_panicle_blight,ADT45,68,train_images/bacterial_panicle_blight/107854.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
103272.jpg,blast,ADT45,50,train_images/blast/103272.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
104997.jpg,bacterial_leaf_blight,ADT45,55,train_images/bacterial_leaf_blight/104997.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-1.0095133924683517,True,False,False,False,False,False,False,False
107096.jpg,hispa,AndraPonni,65,train_images/hispa/107096.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
107163.jpg,normal,ADT45,50,train_images/normal/107163.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
105650.jpg,bacterial_panicle_blight,AndraPonni,65,train_images/bacterial_panicle_blight/105650.jpg,False,AndraPonni,2,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
103876.jpg,normal,Ponni,60,train_images/normal/103876.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
108067.jpg,dead_heart,ADT45,70,train_images/dead_heart/108067.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107947.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/107947.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104077.jpg,blast,ADT45,50,train_images/blast/104077.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
103997.jpg,blast,ADT45,77,train_images/blast/103997.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,1.4462823645064682,True,False,False,False,False,False,False,False
107700.jpg,blast,ADT45,50,train_images/blast/107700.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
110188.jpg,dead_heart,ADT45,70,train_images/dead_heart/110188.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104634.jpg,normal,ADT45,50,train_images/normal/104634.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
101602.jpg,normal,ADT45,60,train_images/normal/101602.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100767.jpg,blast,AndraPonni,45,train_images/blast/100767.jpg,False,AndraPonni,3,False,True,False,False,False,False,False,False,-2.12578419109327,False,True,False,False,False,False,False,False
105681.jpg,dead_heart,ADT45,67,train_images/dead_heart/105681.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
101849.jpg,bacterial_leaf_blight,ADT45,60,train_images/bacterial_leaf_blight/101849.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106764.jpg,tungro,ADT45,70,train_images/tungro/106764.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105682.jpg,blast,ADT45,70,train_images/blast/105682.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
101538.jpg,blast,AndraPonni,45,train_images/blast/101538.jpg,False,AndraPonni,3,False,True,False,False,False,False,False,False,-2.12578419109327,False,True,False,False,False,False,False,False
106359.jpg,tungro,ADT45,70,train_images/tungro/106359.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102387.jpg,tungro,ADT45,60,train_images/tungro/102387.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106962.jpg,brown_spot,ADT45,50,train_images/brown_spot/106962.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
107250.jpg,brown_spot,Zonal,55,train_images/brown_spot/107250.jpg,False,Zonal,4,False,False,False,False,False,False,False,True,-1.0095133924683517,False,False,False,False,False,False,False,True
105505.jpg,hispa,ADT45,50,train_images/hispa/105505.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
103414.jpg,hispa,AtchayaPonni,57,train_images/hispa/103414.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,-0.7862592327433681,False,False,True,False,False,False,False,False
100862.jpg,dead_heart,IR20,70,train_images/dead_heart/100862.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
109356.jpg,tungro,AtchayaPonni,50,train_images/tungro/109356.jpg,False,AtchayaPonni,9,False,False,True,False,False,False,False,False,-1.5676487917808108,False,False,True,False,False,False,False,False
108812.jpg,normal,ADT45,50,train_images/normal/108812.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
101424.jpg,blast,ADT45,70,train_images/blast/101424.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
110009.jpg,blast,KarnatakaPonni,75,train_images/blast/110009.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
105624.jpg,hispa,ADT45,68,train_images/hispa/105624.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.4416386457440419,True,False,False,False,False,False,False,False
105760.jpg,tungro,ADT45,60,train_images/tungro/105760.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
105241.jpg,normal,Ponni,60,train_images/normal/105241.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-0.4513779931558926,False,False,False,False,False,False,True,False
105272.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/105272.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
105814.jpg,normal,ADT45,60,train_images/normal/105814.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100265.jpg,blast,KarnatakaPonni,75,train_images/blast/100265.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
100102.jpg,tungro,Ponni,45,train_images/tungro/100102.jpg,False,Ponni,9,False,False,False,False,False,False,True,False,-2.12578419109327,False,False,False,False,False,False,True,False
102655.jpg,tungro,ADT45,70,train_images/tungro/102655.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107346.jpg,normal,ADT45,60,train_images/normal/107346.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109023.jpg,blast,ADT45,60,train_images/blast/109023.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
103480.jpg,hispa,ADT45,60,train_images/hispa/103480.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109735.jpg,dead_heart,IR20,70,train_images/dead_heart/109735.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
108195.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/108195.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109471.jpg,normal,ADT45,60,train_images/normal/109471.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109532.jpg,hispa,ADT45,60,train_images/hispa/109532.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
109260.jpg,tungro,ADT45,72,train_images/tungro/109260.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
100560.jpg,blast,KarnatakaPonni,75,train_images/blast/100560.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
103388.jpg,dead_heart,ADT45,75,train_images/dead_heart/103388.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.2230282047814847,True,False,False,False,False,False,False,False
101415.jpg,dead_heart,ADT45,70,train_images/dead_heart/101415.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103749.jpg,blast,ADT45,50,train_images/blast/103749.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
109488.jpg,hispa,ADT45,45,train_images/hispa/109488.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
102425.jpg,normal,Ponni,55,train_images/normal/102425.jpg,False,Ponni,8,False,False,False,False,False,False,True,False,-1.0095133924683517,False,False,False,False,False,False,True,False
106664.jpg,dead_heart,ADT45,80,train_images/dead_heart/106664.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.7811636040939436,True,False,False,False,False,False,False,False
103034.jpg,bacterial_panicle_blight,ADT45,75,train_images/bacterial_panicle_blight/103034.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,1.2230282047814847,True,False,False,False,False,False,False,False
100263.jpg,downy_mildew,ADT45,60,train_images/downy_mildew/100263.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
102601.jpg,blast,ADT45,70,train_images/blast/102601.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108178.jpg,downy_mildew,Onthanel,70,train_images/downy_mildew/108178.jpg,False,Onthanel,6,False,False,False,False,True,False,False,False,0.6648928054690255,False,False,False,False,True,False,False,False
102515.jpg,blast,ADT45,70,train_images/blast/102515.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100805.jpg,blast,KarnatakaPonni,75,train_images/blast/100805.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
101662.jpg,tungro,ADT45,70,train_images/tungro/101662.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
102992.jpg,brown_spot,ADT45,72,train_images/brown_spot/102992.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
104062.jpg,downy_mildew,ADT45,60,train_images/downy_mildew/104062.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106435.jpg,tungro,ADT45,70,train_images/tungro/106435.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108644.jpg,dead_heart,ADT45,72,train_images/dead_heart/108644.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
101772.jpg,blast,KarnatakaPonni,75,train_images/blast/101772.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
100383.jpg,bacterial_panicle_blight,AndraPonni,65,train_images/bacterial_panicle_blight/100383.jpg,False,AndraPonni,2,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
100206.jpg,dead_heart,ADT45,67,train_images/dead_heart/100206.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
106641.jpg,blast,ADT45,70,train_images/blast/106641.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
104307.jpg,tungro,ADT45,70,train_images/tungro/104307.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107351.jpg,dead_heart,KarnatakaPonni,75,train_images/dead_heart/107351.jpg,False,KarnatakaPonni,5,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
102589.jpg,brown_spot,KarnatakaPonni,75,train_images/brown_spot/102589.jpg,False,KarnatakaPonni,4,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
105711.jpg,hispa,Onthanel,70,train_images/hispa/105711.jpg,False,Onthanel,7,False,False,False,False,True,False,False,False,0.6648928054690255,False,False,False,False,True,False,False,False
100012.jpg,blast,Ponni,55,train_images/blast/100012.jpg,False,Ponni,3,False,False,False,False,False,False,True,False,-1.0095133924683517,False,False,False,False,False,False,True,False
104760.jpg,blast,ADT45,67,train_images/blast/104760.jpg,False,ADT45,3,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
104437.jpg,dead_heart,ADT45,73,train_images/dead_heart/104437.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.9997740450565009,True,False,False,False,False,False,False,False
109168.jpg,bacterial_panicle_blight,ADT45,70,train_images/bacterial_panicle_blight/109168.jpg,False,ADT45,2,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
108691.jpg,brown_spot,ADT45,70,train_images/brown_spot/108691.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
107232.jpg,dead_heart,Ponni,80,train_images/dead_heart/107232.jpg,False,Ponni,5,False,False,False,False,False,False,True,False,1.7811636040939436,False,False,False,False,False,False,True,False
106702.jpg,dead_heart,ADT45,70,train_images/dead_heart/106702.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
110117.jpg,blast,KarnatakaPonni,75,train_images/blast/110117.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
108985.jpg,brown_spot,ADT45,60,train_images/brown_spot/108985.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
108102.jpg,bacterial_leaf_blight,Zonal,70,train_images/bacterial_leaf_blight/108102.jpg,False,Zonal,0,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
107823.jpg,hispa,ADT45,70,train_images/hispa/107823.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
100309.jpg,dead_heart,KarnatakaPonni,75,train_images/dead_heart/100309.jpg,False,KarnatakaPonni,5,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
107832.jpg,hispa,ADT45,65,train_images/hispa/107832.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
100326.jpg,dead_heart,IR20,70,train_images/dead_heart/100326.jpg,False,Other,5,False,False,False,False,False,True,False,False,0.6648928054690255,False,False,False,False,False,True,False,False
103194.jpg,normal,ADT45,50,train_images/normal/103194.jpg,False,ADT45,8,True,False,False,False,False,False,False,False,-1.5676487917808108,True,False,False,False,False,False,False,False
102918.jpg,hispa,AtchayaPonni,65,train_images/hispa/102918.jpg,False,AtchayaPonni,7,False,False,True,False,False,False,False,False,0.10675740615656645,False,False,True,False,False,False,False,False
108534.jpg,tungro,ADT45,60,train_images/tungro/108534.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
100557.jpg,tungro,ADT45,57,train_images/tungro/100557.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.7862592327433681,True,False,False,False,False,False,False,False
108554.jpg,hispa,AndraPonni,65,train_images/hispa/108554.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
108033.jpg,dead_heart,ADT45,70,train_images/dead_heart/108033.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103285.jpg,blast,KarnatakaPonni,75,train_images/blast/103285.jpg,False,KarnatakaPonni,3,False,False,False,True,False,False,False,False,1.2230282047814847,False,False,False,True,False,False,False,False
105270.jpg,brown_spot,ADT45,65,train_images/brown_spot/105270.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
107671.jpg,hispa,AndraPonni,65,train_images/hispa/107671.jpg,False,AndraPonni,7,False,True,False,False,False,False,False,False,0.10675740615656645,False,True,False,False,False,False,False,False
103718.jpg,hispa,Zonal,70,train_images/hispa/103718.jpg,False,Zonal,7,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
102902.jpg,bacterial_leaf_blight,ADT45,72,train_images/bacterial_leaf_blight/102902.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.8881469651940092,True,False,False,False,False,False,False,False
109161.jpg,brown_spot,ADT45,45,train_images/brown_spot/109161.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,-2.12578419109327,True,False,False,False,False,False,False,False
100528.jpg,brown_spot,ADT45,65,train_images/brown_spot/100528.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
101252.jpg,downy_mildew,ADT45,70,train_images/downy_mildew/101252.jpg,False,ADT45,6,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103106.jpg,tungro,ADT45,60,train_images/tungro/103106.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
110104.jpg,tungro,ADT45,70,train_images/tungro/110104.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
103160.jpg,tungro,ADT45,60,train_images/tungro/103160.jpg,False,ADT45,9,True,False,False,False,False,False,False,False,-0.4513779931558926,True,False,False,False,False,False,False,False
106974.jpg,bacterial_leaf_streak,Zonal,70,train_images/bacterial_leaf_streak/106974.jpg,False,Zonal,1,False,False,False,False,False,False,False,True,0.6648928054690255,False,False,False,False,False,False,False,True
102119.jpg,bacterial_leaf_blight,ADT45,65,train_images/bacterial_leaf_blight/102119.jpg,False,ADT45,0,True,False,False,False,False,False,False,False,0.10675740615656645,True,False,False,False,False,False,False,False
103595.jpg,brown_spot,ADT45,66,train_images/brown_spot/103595.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.21838448601905827,True,False,False,False,False,False,False,False
104923.jpg,brown_spot,ADT45,66,train_images/brown_spot/104923.jpg,False,ADT45,4,True,False,False,False,False,False,False,False,0.21838448601905827,True,False,False,False,False,False,False,False
100010.jpg,hispa,ADT45,70,train_images/hispa/100010.jpg,False,ADT45,7,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
109375.jpg,bacterial_leaf_blight,Ponni,47,train_images/bacterial_leaf_blight/109375.jpg,False,Ponni,0,False,False,False,False,False,False,True,False,-1.9025300313682862,False,False,False,False,False,False,True,False
100913.jpg,dead_heart,ADT45,80,train_images/dead_heart/100913.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,1.7811636040939436,True,False,False,False,False,False,False,False
110005.jpg,dead_heart,ADT45,70,train_images/dead_heart/110005.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.6648928054690255,True,False,False,False,False,False,False,False
105400.jpg,downy_mildew,KarnatakaPonni,50,train_images/downy_mildew/105400.jpg,False,KarnatakaPonni,6,False,False,False,True,False,False,False,False,-1.5676487917808108,False,False,False,True,False,False,False,False
103184.jpg,dead_heart,ADT45,67,train_images/dead_heart/103184.jpg,False,ADT45,5,True,False,False,False,False,False,False,False,0.33001156588155006,True,False,False,False,False,False,False,False
